"","C1","C2","C3","E1","E2","E3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","delabel"
"TMEM272",311.912647052916,301.626227348301,321.527155166165,55.7085962116154,53.7278129101681,55.7051580737921,183.367932793826,-2.49976754650061,0.184129188968695,-13.5761611752149,5.5457792478915e-42,6.80718953172955e-41,"DOWN",NA
"ATP7B",693.736749479761,784.031691934672,626.512720355935,431.184534677903,409.674573440032,412.789504700665,559.654962431495,-0.748320198420406,0.111819820555337,-6.69219638078457,2.19845556742313e-11,8.6675843698969e-11,"DOWN",NA
"ALG11",463.566727171747,429.350688440416,505.552343653552,628.392965267022,652.569060971417,594.90252148037,545.722384497421,0.422231398979224,0.107662869459154,3.92179217496533,8.78927867411524e-05,0.00020236393114954,"UP",NA
"NEK5",16.1334127785991,19.6499170910945,18.6092887234436,24.5117823331108,25.7445770194556,21.4250607976124,21.0123397905527,0.390830546926171,0.465009619605862,0.840478412591627,0.400640200404078,0.478368594961507,"NO",NA
"NEK3",620.598611550112,490.265431422809,548.974017341587,661.818122993991,577.573988784307,626.325943983535,587.592686012723,0.170000712023476,0.112259086996264,1.51436036558121,0.129934465866094,0.181260053063087,"NO",NA
"MRPS31P5",38.7201906686378,30.4573714911965,14.473891229345,41.2243611965954,26.8639064550841,46.4209650614934,33.0267810170587,0.463477796883257,0.425180041348499,1.09007420812438,0.275680456593534,0.349054533827987,"NO",NA
"THSD1",25.8134604457585,32.422363200306,49.624769929183,51.2519085146862,71.6370838802242,83.5577371106882,52.3845538468077,0.943717386310785,0.338268909784087,2.78984369835569,0.00527334924183134,0.00967137030042523,"UP",NA
"VPS36",1450.93158922201,1464.9013191411,1437.05062919926,1163.19548889853,1319.689404606,1281.21863569722,1352.83117779402,-0.208961363826469,0.0772708610770631,-2.7042711950378,0.00684543951441926,0.0123224320847107,"NO",NA
"RP11-245D16.4",11.8311693709727,23.5799005093135,12.4061924822957,38.9960173481308,41.4151891182546,24.9959042638811,25.5373955154747,1.12233055920424,0.46647116765673,2.40600199331107,0.0161281767136976,0.0272135335004573,"UP",NA
"CKAP2",3173.98007397639,3280.55365835823,3485.10623815158,4785.36841457777,5144.4380861486,4759.93434053621,4104.89680195813,0.563068665211257,0.0623850696392531,9.02569586709206,1.78556892679102e-19,1.05786017311425e-18,"UP",NA
"RP11-78J21.7",20.4356561862255,11.7899502546567,13.4400418558204,20.0550946361816,14.5512826631705,18.5683860245974,16.4734019367753,0.226270997051672,0.534833823782775,0.423067852087778,0.672245756737536,0.733012388417107,"NO",NA
"MRPS31P4",13.9822910747859,11.7899502546567,11.3723431087711,23.3976104088785,15.670612098799,15.7117112515824,15.3207530329123,0.554373794940046,0.551600820516407,1.005027139773,0.314883781647564,0.390558604156482,"NO",NA
"SUGT1-DT",27.9645821495717,43.229817600408,24.8123849645915,37.8818454238985,36.9378713757406,32.1375911964185,33.8273487851048,0.147233383805776,0.383813855804695,0.383606223639556,0.701270326507062,0.757996881135612,"NO",NA
"SUGT1",1602.58566934084,1621.1181600153,1605.56807708377,1722.50979486315,1801.00106192626,1745.42828631215,1683.03517492358,0.125435423754671,0.06785226172135,1.84865501270685,0.064507643588046,0.0967640060997416,"NO",NA
"RPL13AP25",186.072027379843,208.289121165602,218.1422178137,93.5904416355139,105.216966949079,82.8435684174345,149.025723893529,-1.13023452014953,0.190367594899674,-5.93711613967272,2.90079186240303e-09,9.92970817800104e-09,"DOWN",NA
"DIAPH3",1692.932780901,1803.86238896248,1980.85539967322,2445.60737368992,2521.84921847102,2531.72801758453,2162.80586321369,0.453281523956307,0.0724731949960923,6.25447138049796,3.98864595011082e-10,1.44906657368382e-09,"UP",NA
"TDRD3",2922.29883463025,3166.58413922989,3300.04720029067,2549.22536264352,2778.17565922994,2599.57404344363,2885.98420657798,-0.244713554744218,0.0682171867482099,-3.5872712788268,0.000334156623659129,0.000719088970459971,"NO",NA
"LINC00355",64.5336511143963,85.4771393462613,74.4371548937745,158.212413240988,160.064109294876,185.683860245974,121.401388022712,1.16901282278642,0.211282210319542,5.53294487509578,3.14898460734872e-08,9.95915756961204e-08,"UP",NA
"HNRNPA3P5",73.1381379296492,40.2823300367438,72.3694561467252,62.3936277570093,39.1765302469976,39.9934468222097,54.5589214898891,-0.397461586531199,0.333233327267871,-1.19274260407843,0.232970194700442,0.302038404660946,"NO",NA
"PCDH9",148.427397563112,84.4946434917065,109.588033593612,447.897113541388,528.323493616653,552.766568578399,311.916208397478,2.16455873186613,0.172107583908881,12.5767771687047,2.83355704413094e-36,2.96867216203909e-35,"UP",NA
"RP11-338L17.1",27.9645821495717,15.7199336728756,24.8123849645915,27.8542981058077,22.38658871257,19.9967234111049,23.1224185027536,0.0313626771520738,0.458290680637363,0.0684340277407703,0.945440135092099,0.958177418261638,"NO",NA
"MZT1",1544.50538333789,1945.34179201836,2130.76355883429,1565.41155354639,1662.20421190833,1601.88037896815,1741.6844797689,-0.219298664974626,0.0973171989508569,-2.25344201578764,0.0242312928716471,0.0397564843573642,"NO",NA
"BORA",357.086202832993,344.856044948709,294.647071454524,582.711916373497,580.931977091193,586.332497161325,457.760951643707,0.812616050501467,0.115509084686242,7.0350834543342,1.99141775128644e-12,8.40274486002345e-12,"UP",NA
"DIS3",2087.66361355072,2443.46719027761,2392.32745033603,4019.93230263017,4153.83153561737,4276.44213520343,3228.94403793589,0.84661975897905,0.0701608961934954,12.0668321659429,1.58104066735292e-33,1.52453952751649e-32,"UP",NA
"PIBF1",386.126345834471,448.018109676956,440.419833121499,1259.01427438251,1135.0000477273,1211.94427245161,813.42048053239,1.49963796661405,0.0966954381979177,15.5088801970634,3.02101599370391e-54,5.05584613527379e-53,"UP",NA
"KLF5",273.192456384278,186.674212365398,198.499079716732,7017.05477881508,6398.08705405252,7839.42974584636,3652.15622119673,5.01419908043123,0.193383227688745,25.9288209239206,3.15216052631209e-148,2.26543125676075e-146,"UP",NA
"KLF12",846.466390450499,906.843673754013,1002.83389231891,368.790906920894,462.283056914571,474.208012320487,676.904322113228,-1.07432177628473,0.113329828596843,-9.47960293936822,2.55252477377708e-21,1.62895564401209e-20,"DOWN",NA
"TBC1D4",3404.15009628441,3759.02913952639,3999.96322616685,3331.3740534546,3781.09483355308,3328.02611056245,3600.60624325796,-0.0973058841220454,0.0746864684270305,-1.30285828439076,0.192623147964726,0.256076066703906,"NO",NA
"COMMD6",1092.76982553711,1112.18530735595,1086.5756915744,821.144708159212,873.076959790232,954.129374187004,989.980311100652,-0.310437344154481,0.0865020623711891,-3.58878546528016,0.000332222083679509,0.000715226154394016,"DOWN",NA
"UCHL3",55.9291642991435,75.652180800714,63.0648117850034,43.45270504506,62.6824483951961,49.2776398345084,58.3431583599376,-0.329587065099937,0.2942719035208,-1.12000860821781,0.262710093811895,0.334698578763001,"NO",NA
"LMO7",493.682431025132,578.690058332734,525.19548175052,592.739463691588,625.705154516333,637.752643075595,575.627538731984,0.216899632454489,0.104680448640889,2.07201664943732,0.0382638885256825,0.0602784600558227,"NO",NA
"KCTD12",357.086202832993,300.643731493746,277.071632104605,169.354132483311,165.660756473018,128.550364785674,233.061136695558,-1.02138675685769,0.167615244326254,-6.09363880333946,1.10372545568112e-09,3.88984819165346e-09,"DOWN",NA
"CLN5",204.356561862255,216.14908800204,212.972970946077,221.720212922229,170.138074215532,234.247331387228,209.930706555894,-0.0112300895927021,0.166170865551327,-0.0675815796917384,0.946118719146498,0.958773532349815,"NO",NA
"FBXL3",1057.27631742419,1304.75449484868,1418.44134047581,1897.43478696762,1902.86004056845,2016.81238974858,1599.59656167222,0.621889687812406,0.0939294369846617,6.62081779446797,3.57217060968248e-11,1.39194284208048e-10,"UP",NA
"MYCBP2",3589.14656281234,3459.36790388719,3534.73100808076,2549.22536264352,2554.30977210424,2439.60025615479,3021.06347761381,-0.489347730768424,0.0596515691969424,-8.20343433301511,2.33615290632024e-16,1.21303280550997e-15,"DOWN",NA
"SLAIN1",1277.76629206505,1255.62970212094,1273.70242818236,2347.56024435747,2112.17464503098,2662.42088844996,1821.54236670113,0.905685785739004,0.0850158735242474,10.6531374459229,1.68585466728355e-26,1.30490411589436e-25,"UP",NA
"EDNRB",7659.06882642694,8562.45137244445,7472.66327183614,6041.04017318758,5471.28228135212,5739.0596189871,6824.26092403905,-0.457947325674381,0.0653153115960419,-7.01133186819448,2.3606005035313e-12,9.91426426660606e-12,"DOWN",NA
"OBI1",680.830019256881,688.729594042864,757.811590793565,1209.99070971629,1355.50794654612,1217.65762199764,985.087913725558,0.829479308779,0.0890891547877113,9.31066537510148,1.27034013157327e-20,7.89088498529762e-20,"UP",NA
"RBM26",2457.65654660659,2693.02113733451,2727.29464735802,4055.5858042056,4404.56132919816,4389.28078873752,3454.56670890673,0.705945195346872,0.0657900806644396,10.7302679707527,7.33830618611337e-27,5.72909386509764e-26,"UP",NA
"RBM26-AS1",121.538376265446,138.531915492217,109.588033593612,145.956522074432,162.302768166133,134.263714331704,135.363554987257,0.254005371651781,0.195942280112819,1.29632752821663,0.194862668390315,0.258472431206817,"NO",NA
"NDFIP2",1329.39321295656,1647.64554808828,1943.63682222633,1621.12014975801,1961.06517122114,1875.40698848433,1729.71131545578,0.149504394152036,0.110085275254262,1.35807803365826,0.174438924541327,0.234646482922976,"NO",NA
"SPRY2",6024.2163315289,5974.5572915473,6072.83122008377,21151.4398096261,22994.3845961163,22172.795419449,14065.0374447252,1.87571773098179,0.0520061502356838,36.0672290196704,7.40609746754058e-285,1.40624418581203e-282,"UP",NA
"PTMAP5",144.125154155485,119.864494255677,105.452636099514,103.617988953605,76.1144016227382,92.8419301229869,107.002767535001,-0.436399197946612,0.225550970188647,-1.93481410246924,0.0530131119012903,0.0809915229007494,"NO",NA
"SLITRK5",145.200715007392,121.829485964786,134.400418558204,42.3385331208277,40.2958596826261,51.4201459142697,89.2475263746842,-1.56798094122544,0.24528862427229,-6.3923915993954,1.63310999645408e-10,6.09641547219996e-10,"DOWN",NA
"MIR17HG",78.5159421891822,105.127056437356,80.6402511349224,28.96847003004,22.38658871257,29.2809164234036,57.4865374879123,-1.70553921858632,0.309518995283316,-5.5102893346664,3.58244336298056e-08,1.1265176635175e-07,"DOWN",NA
