"","A1","A2","A3","B1","B2","B3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MLANA",16302.7415733421,16366.5304400222,20609.1664920903,19457.0067608298,18153.6165120343,18945.5381636446,18305.7666569939,-0.0860892897176112,0.108216483959604,-0.795528431230011,0.426306179330192,0.69786871732226
"RANBP6",774.077324910956,830.234714283734,631.769091870626,658.853204609667,715.962977347424,718.846792526977,721.624017591564,0.0938052106542241,0.12791959855087,0.733313829287234,0.463367042255973,0.723284397499915
"IL33",8.974809564185,11.1291516660018,8.17824067146441,31.7519616679358,30.4233559779359,29.2464433790419,19.9506604877608,-1.69439135655212,0.473846625677114,-3.57582235418662,0.000349128679654512,NA
"SELENOTP1",17.94961912837,10.0162364994016,15.3342012589958,19.8449760424599,14.1975661230367,21.550010910873,16.4821016605228,-0.366343145872537,0.501858000488485,-0.72997370873027,0.465406255421361,NA
"UHRF2",1404.55769679495,1246.4649865922,1279.89466508418,1373.27234213822,1314.28897824683,1332.25246024004,1325.1218548494,-0.0323711177492484,0.0932346961910932,-0.347200334979381,0.728440819198627,0.886143298274757
"GLDC",20.1933215194163,31.161624664805,30.6684025179915,33.7364592721818,16.2257898548991,37.7125190940277,28.2830194872202,-0.103877501198323,0.431472205717801,-0.240751315662412,0.809747864300126,NA
"KDM4C",438.643817449542,455.182303139474,461.048317853806,471.318181008422,590.213105971956,489.493104975543,484.316471733124,-0.193692435894923,0.129691892241147,-1.49348145476029,0.135311205158734,0.392018214238464
"RPL4P5",26.924428692555,40.0649459976065,34.7575228537237,20.8372248445828,32.4515797097983,23.0892974045067,29.6874999171288,0.419051662000748,0.383635260534813,1.09231789960225,0.274693395394134,NA
"DMAC1",842.510247837867,807.97641095173,1100.9956503959,753.116840811351,793.035479158195,742.7057331783,840.056727055557,0.266665124998411,0.134926807512979,1.97636874327408,0.0481130289751409,0.216309953048939
"TYRP1",54947.1497055271,50437.3153503201,52171.0418034393,50701.9292908807,49340.5987250164,50681.0078028923,51379.840446346,0.0639469970719864,0.0722331732533708,0.885285723883137,0.376002547716298,0.659883851358351
"LURAP1L-AS1",115.550673138882,145.791886824624,52.1362842805856,86.3256457847004,124.735759509537,137.766141180224,110.384398453092,-0.158980990904096,0.329863957797114,-0.481959265770644,0.629834883390447,0.832470025224675
"LURAP1L",40.3866430388325,42.2907763308068,20.445601678661,43.6589472934117,44.6209221009726,39.2518055876615,38.442449338391,-0.309633307447702,0.360735466309566,-0.858338966820606,0.390705318478216,0.671281704680554
"MPDZ",2519.67778514494,2603.10857467782,1917.7974374584,2382.38937389731,2569.75946826965,2798.42284542622,2465.19258081239,-0.139191204587008,0.129138356385598,-1.0778455641126,0.281102681821091,0.57317156034517
"NFIB",1264.32629735456,1213.0775315942,1091.7951296405,1154.97760567116,1230.11769337454,1282.99529244376,1206.21492501312,-0.0404410308365472,0.101890866364588,-0.396905358443416,0.691437252621335,0.865207135858418
"ZDHHC21",148.084357809053,70.1136554958113,106.317128729037,132.961339484481,171.384905342372,143.153643907942,128.669171794783,-0.463180221151153,0.260241820062745,-1.77980703116616,0.0751075465421686,0.281975113469526
"FREM1",32.5336846701706,24.484133665204,20.445601678661,57.5504305231336,51.719705162491,46.9482380558304,38.9469656259151,-1.01326663844094,0.340514727356435,-2.97569108480969,0.00292329167191387,0.0338476810024062
"TTC39B",162.668423350853,198.098899654832,208.545137122342,242.10870771801,164.286122280854,237.819763266419,202.254508898885,-0.179814826853103,0.196871002887527,-0.91336369610425,0.361051292444941,0.647246862759763
"SNAPC3",1283.39776767846,1388.91812791702,1271.71642441272,1053.76822785462,1196.65200179881,1065.95589684139,1210.06807441717,0.250516000485735,0.0999467098917334,2.50649571913978,0.0121934534201661,0.0908252388451938
"PSIP1",3095.1874484483,3005.98386498709,3057.63973104376,3074.97903777915,3221.83339806341,3199.40697701782,3109.17174288992,-0.0522675628095268,0.0755681251558601,-0.691661500159285,0.489149930033743,0.741127662749723
"CCDC171",820.073223927404,824.670138450733,882.227712434223,922.791385974383,873.15031656676,878.162944618073,866.845953661929,-0.0810369223387442,0.0971938068400863,-0.833766316737391,0.404412679645466,0.681360089719556
"BNC2",2533.13999949122,2711.06134583804,1809.4357485615,2374.45138348032,2734.0455905505,2743.77817490222,2484.3187071373,-0.155149341632298,0.145703436817941,-1.06482966373785,0.286953018810964,0.578583137419648
"BNC2-AS1",23.5588751059856,15.5808123324025,29.6461224340585,29.7674640636898,39.5503627713166,32.3250163663094,28.4047755122937,-0.556935370751611,0.39793052615505,-1.39957940933289,0.161639303501191,NA
"CNTLN",797.636200016942,720.056112790316,704.350977829872,600.310525284411,642.946923000378,654.196759794358,686.582916452713,0.226768135352024,0.108749800568957,2.08522805711475,0.0370486042425107,0.184536795435914
"RRAGA",1886.9537108699,1989.89231788112,2282.7514274225,2159.13339341963,1930.868992733,1910.25453859952,2026.64239682095,0.038397162180594,0.106470403954961,0.360636954066943,0.718370860442319,0.880016260465912
"HAUS6",3127.72113311847,2957.01559765668,2634.41577629547,3002.54487522418,2956.13608918944,2952.3514947896,2938.36416104564,-0.0316171936906677,0.0924072705201649,-0.342150498685797,0.732237635747079,0.887926615234906
"RP11-146N23.1",33.6555358656937,23.3712184986038,55.2031245323848,42.6666984912887,39.5503627713166,38.4821623408446,38.8215170833554,-0.0982828338613154,0.37279075723676,-0.263640747398938,0.792056757115271,0.917866647446927
"DENND4C",1238.52371985753,1065.05981443637,874.049471762759,1048.806983844,1261.55516121841,1227.58097867294,1119.26268829867,-0.155728701706104,0.140622395895931,-1.10742460839134,0.268110391305454,0.560368303056433
"RPS6",26254.6835288277,24131.3395573917,35597.8370827167,27409.8809098456,25252.3995735527,25499.0504102904,27357.5318437708,0.137644861778584,0.136069408367392,1.01157830720435,0.31173972229122,0.605316949407889
"ACER2",144.718804222483,151.356462657624,77.6932863789119,77.3954065655934,85.1853967382204,108.519697801182,107.478175727336,0.456414248696062,0.277928830191457,1.64219828645215,0.100548917707903,0.333165510995119
"RP11-363E7.4",76.2858812955725,75.6782313288122,77.6932863789119,78.3876553677164,53.7479288943534,76.9643246816891,73.1262179911759,0.1311635460309,0.252639091385263,0.519173597845479,0.603639688732659,0.815990950159565
"MLLT3",632.724074275043,596.522529297696,699.239577410207,550.698085178261,598.326000899406,517.200261860951,599.118421486927,0.212927648439506,0.119472278048469,1.78223477377006,0.0747109543264985,0.281199047277805
"FOCAD",1602.00350720702,1454.58012274643,1283.98378541991,1355.41186370001,1537.39358875169,1516.96683947609,1458.38995121686,-0.0234474142452391,0.112613839468837,-0.208210770148971,0.835064399508253,0.935390010772864
"KLHL9",926.649087502101,781.266446953326,709.462378249537,1036.89999821853,1022.22476085865,1119.83092411858,932.722265983452,-0.39635355137165,0.122261930153206,-3.24183947427447,0.00118760896485804,0.0176520035561665
"DMRTA1",41.5084942343556,26.7099639984043,34.7575228537237,35.7209568764277,40.5644746372478,26.9375136385912,34.3664877064584,0.00467272740671575,0.360764171645151,0.0129523045079761,0.989665845153821,0.996522802573907
"LINC01239",14.5840655418006,13.3549819992022,6.13368050359831,16.8682296360909,14.1975661230367,23.0892974045067,14.7046368680392,-0.685341227295828,0.55424553608733,-1.23652999018082,0.216261625153211,NA
"TUSC1",731.446979481078,762.346889121123,826.002307817905,607.256266899272,457.364451534969,437.927007438811,637.05731704886,0.628537459148183,0.144298460986648,4.35581540406272,1.32572468548461e-05,0.000449885532879388
"CAAP1",794.270646430372,724.507773456717,876.094031930625,843.411481804544,661.20093658714,732.700370969681,772.030873529846,0.0987076932768474,0.129067868265373,0.764773561409549,0.444406393746448,0.711886825482273
"PLAA",1446.06619102931,1376.67606108442,1511.95224413698,1476.46621755901,1477.56098866175,1500.80433129294,1464.9210056274,-0.0393378841411382,0.0873436371460415,-0.450380650800744,0.652435994334578,0.844469612243042
"IFT74",198.567661607593,241.502591152239,218.767937961673,270.883922979577,254.54207834873,300.930509505405,247.532450259203,-0.329182814628053,0.154371719159291,-2.13240363209521,0.0329736790676952,0.171845077000097
"MOB3B",757.249556978109,717.830282457116,579.63280759004,844.403730606667,804.190709683438,840.450425524045,757.292918806569,-0.277768091268294,0.124337340570895,-2.23398771433361,0.0254838814414927,0.146350290564001
"C9orf72",160.424720959807,195.873069321632,201.389176534811,164.713301152417,175.441352806097,189.332238716955,181.19564324862,0.073755493889033,0.172034033545183,0.428726179170017,0.668122506679748,0.853132545850283
"ACO1",2177.51317051039,2233.62073936656,1981.17880266225,1786.04784382139,1910.58675541437,1916.41168457406,2000.89316605817,0.187089609736586,0.0909129771444692,2.05789773487764,0.0395999512346881,0.193049762269105
"TOPORS",783.052134475141,804.63766545193,652.214693549286,646.946218984191,675.398502710176,730.39144122923,715.440109399993,0.124148573649336,0.121703136736419,1.02009345838156,0.307684138921212,0.60142029847481
"SMIM27",68.4329229269106,69.0007403292111,75.6487262110458,60.5271769295026,54.7620407602846,70.0375354603371,66.4015237695486,0.196661104301828,0.252182796170019,0.779835529181942,0.435487690559002,0.704949408642469
"NDUFB6",1582.93203688313,1477.95134124504,2148.83273642727,1826.73004470843,1440.0388496223,1553.14007207649,1671.60418016044,0.112665905582384,0.151491518070875,0.743710981427184,0.457051344451206,0.720270678291208
"APTX",1230.67076148887,1333.27236958702,1490.48436237439,1309.76841880235,1394.40381565539,1212.1881137366,1328.4646402741,0.0511439934986618,0.109808823404133,0.465754862980683,0.641390977043651,0.83909493031852
"DNAJA1",9355.11711946734,9604.45788775955,11370.8213735873,9511.69701715101,9515.41163803241,9406.57976259605,9794.01413309895,0.0932623569211161,0.0959253103193989,0.972239303793586,0.330931511580829,0.623269453481841
"SMU1",2232.48387909102,2162.39416870415,2195.85762028819,2107.53645570924,2018.08261320308,2060.33497172882,2129.44828478742,0.0914196903193627,0.0788018607735986,1.16012095935165,0.245999561831404,0.537186073094984
"B4GALT1",1677.16753730707,1691.63105323227,1663.24969655907,1560.80736573947,1729.06073141269,1470.78824466708,1632.11743815294,0.0808012082640367,0.0956166460155662,0.845053781230545,0.398080812013884,0.676635289965948
"B4GALT1-AS1",6.73110717313875,10.0162364994016,12.2673610071966,9.92248802122993,16.2257898548991,12.3142919490703,11.2462124174894,-0.399512593103775,0.59828869791475,-0.667758883790082,0.50428751606201,NA
"BAG1",1718.67603154143,1628.19488873606,2180.5234190292,1851.5362647615,1585.05684645046,1593.16152091097,1759.5248285716,0.136714019646471,0.130105089415207,1.05079686168289,0.29335189747997,0.584727475430263
"CHMP5",1640.14644785481,1658.24359823427,1875.88395401715,1641.17951871143,1506.97023277376,1450.00787700302,1628.73860476574,0.171125543326841,0.100710611587273,1.69918085720836,0.0892851120782091,0.312151455526305
"NFX1",2922.42236433774,2850.17574166306,2639.52717671514,2578.85463671766,2930.78329254116,2786.87819672396,2784.77356811645,0.0197898061914237,0.0912994838131214,0.216757043576839,0.828397690289448,0.933420942098459
"NOL6",3239.90625267078,3216.32483147452,3081.15217297422,2822.94784203991,2828.35799408211,2666.04420697371,2975.78888336921,0.197719243419125,0.0789191521128108,2.50533917465935,0.0122334018655911,0.0909154694959885
"SUGT1P1",32.5336846701706,30.0487094982049,28.6238423501254,26.7907176573208,31.4374678438671,20.0107244172392,28.240857739488,0.230620416567588,0.381112835037232,0.605123720236445,0.545096794538794,NA
"ANKRD18B",130.134738680682,170.276020489827,96.0943278897068,95.2558850038073,133.862766302918,114.676843775717,123.38343035711,0.204061013870922,0.246699774248878,0.82716335875143,0.408144476650993,0.684168281684016
"SNX18P7",12.3403631507544,16.6937274990027,34.7575228537237,32.7442104700588,8.11289492744957,26.1678703917743,21.8027648821272,-0.070436346543516,0.577816295849172,-0.121900934690672,0.902977475373558,NA
"CYP4F26P",29.1681310836012,37.8391156644061,36.8020830215898,43.6589472934117,42.5926983691102,45.4089515621966,39.244987832386,-0.342987070387613,0.319076248912009,-1.07493764126015,0.282402648057288,0.574076644914963
"ANXA2P2",621.505562319811,527.521788968485,746.264461271127,512.992630697587,543.563960139121,507.964542899148,576.635491049213,0.277994660504917,0.14223114936237,1.95452727304239,0.0506388927251077,0.223286241462549
"UBE2R2",2969.54011454971,2777.83625583405,2760.15622661924,2807.07186120595,3008.86990621786,2911.5604027083,2872.50579452252,-0.036908255837125,0.081792668411348,-0.451241615587202,0.651815419073066,0.844251853890117
"UBAP2",2676.73695251818,2643.17352067543,2014.91404543204,2515.35071338179,2504.85630885005,2541.36200098938,2482.73225697448,-0.0442818436193707,0.11923963119342,-0.371368505388454,0.710363080061626,0.876370731280227
"DCAF12",2074.30286052226,1936.47238988431,1669.38337706267,2142.26516378354,2183.38284734986,1960.28134964262,1994.34799804088,-0.146120617010905,0.10795279968325,-1.35356023595168,0.175876720330822,0.451107278402559
"UBAP1",1477.47802450396,1532.48418440845,1374.96671288995,1297.86143317687,1304.14785958752,1222.96311919204,1368.3168889598,0.197403175030908,0.0926872173464442,2.12977776960396,0.0331899648428485,0.17282857340447
"KIF24",679.841824487014,677.765336459509,466.159718273471,657.860955807544,711.906529883699,690.369992394752,647.317392884332,-0.176873073387757,0.152610291560781,-1.1589852268732,0.246462206847086,0.537765859145867
"NUDT2",190.714703238931,218.131372653635,263.748261654727,268.899425375331,255.556190214661,241.667979500504,239.786322106298,-0.184804951214266,0.165451885733053,-1.11697095742044,0.264006743142797,0.556959163436242
"MYORG",49.3614526030175,46.7424369972075,63.3813652038492,29.7674640636898,50.7055932965598,27.7071568854081,44.6109115082886,0.571390142722348,0.343825030301437,1.66186313492476,0.0965402198107123,0.326415534283877
"FAM219A",1759.06267458026,1811.82589122509,1772.63366553991,1793.98583423837,1838.58481293326,1774.02768391293,1791.68676040497,-0.01672089221276,0.0805205912024158,-0.207659829157568,0.835494585563019,0.935390010772864
"DNAI1",7.85295836866188,7.79040616620126,30.6684025179915,22.8217224488288,15.2116779889679,23.0892974045067,17.905744149193,-0.392980510176807,0.599191596153068,-0.655851171311182,0.51191988807921,NA
"RPP25L",396.013472019663,415.117357141867,588.833328345437,531.845357937924,484.745471915112,498.728823937346,485.880635216225,-0.112778502861694,0.161908539605777,-0.696556853247477,0.486080165802167,0.740081268640637
"DCTN3",1515.62096515174,1624.85614323626,2144.74361609154,2038.07903956063,1799.03445016194,1728.61873235074,1808.49215775881,-0.0739269656059282,0.139124105499806,-0.531374238420755,0.595159469788668,0.810236494973485
"SIGMAR1",7156.28877624201,7327.43345689558,7075.20046090065,7467.66448477764,7059.23269874705,7012.98926499551,7183.13485709308,0.0013348070251655,0.0731914864436236,0.0182371897337219,0.985449634446857,0.994387505671561
"GALT",242.319858232995,283.793367483046,362.909429796233,454.449951372331,340.741586952882,337.873385352615,337.014596531684,-0.347393642550316,0.185522093267154,-1.87251898915385,0.061134837294504,0.251014031820457
"IL11RA",23.5588751059856,31.161624664805,9.20052075539746,11.9069856254759,14.1975661230367,15.3928649363378,17.5697395351731,0.613448355037796,0.543386489179044,1.12893560523487,0.258924999423573,NA
"RP11-195F19.9",23.5588751059856,17.8066426656029,34.7575228537237,16.8682296360909,14.1975661230367,10.7750054554365,19.6606403066461,0.877901207407984,0.481177737534079,1.8244842579522,0.0680788941005776,NA
"DNAJB5",183.983596065793,194.760154155031,175.832174436485,244.093205322256,247.443295287212,261.678703917743,217.96518819742,-0.443598412706238,0.150044649521952,-2.95644272634553,0.00311210023988607,0.0353869361480518
"VCP",12224.8124776155,12108.51701261,13650.505960758,12289.9936630954,12015.1973875528,12226.5526189331,12419.2631867608,0.0562842688472015,0.0810092866988718,0.694787858784904,0.487188258061629,0.740746458060133
"FANCG",990.594605646919,1045.02734143757,972.188359820331,836.465740189683,896.474889483177,932.807615142072,945.593091953292,0.1731412484513,0.0988274914178215,1.75195429902491,0.0797816665806769,0.292727984032953
"PIGO",1956.50848499233,1909.76242588591,1689.82897874133,1791.009087832,1836.5565892014,1809.43127326651,1832.18280665325,0.0309402051381008,0.0930843823010217,0.332388789324987,0.739595702631578,0.891475907417267
"STOML2",4228.25715592666,3979.78463576224,4706.57750642777,4153.55348568685,3779.59492432557,3571.14466523038,4069.81872889324,0.16722087739369,0.100945546964536,1.65654535957329,0.0976114271798118,0.328429898558908
"FAM214B",2036.15991987447,2070.02220987633,2000.60212425698,2094.63722128164,1921.74198593962,1810.97055976015,1989.02233683153,0.0681295054840068,0.0914381417311807,0.745088473957628,0.456218236478154,0.719779164302268
"UNC13B",2498.36261243,2615.35064151042,1989.35704333372,1732.46640850675,2187.43929481359,2260.44221590121,2213.90303608261,0.20018054260531,0.137304559486097,1.45793077341747,0.144859625331947,0.408678688180067
"RUSC2",1331.63736908595,1308.78823592181,1262.51590365732,1142.07837124356,1169.27098141867,1138.30236204218,1225.43220389492,0.178117407368772,0.0872062354558801,2.04248476542582,0.0411034690910903,0.197869131788908
"TESK1",389.282364846524,589.845038298095,422.20167466435,526.884113927309,491.84425497663,463.325234583769,480.563780216113,-0.0804807511543064,0.164488331071779,-0.489279395261092,0.624643906568005,0.8292828614278
"RMRP",8.974809564185,20.0324729988032,14.3119211750627,53.5814353146416,22.3104610504863,36.9428758472108,26.0256626583983,-1.38111714850353,0.482779415829333,-2.860762292715,0.00422623797456406,NA
"CCDC107",68.4329229269106,80.1298919952129,110.40624906477,74.4186601592245,57.8043763580782,68.4982489667033,76.6150582451498,0.369452480946346,0.265641815270636,1.39079188481658,0.164288544663112,0.437065737329172
"ARHGEF39",792.026944039326,854.718847948938,882.227712434223,967.442582069918,1039.46466257948,915.875463712101,908.626035463997,-0.207486301527703,0.104196424922485,-1.99129962167184,0.0464479570388432,0.212852528485615
"TPM2",5787.6303177038,6057.59725180478,8289.66920061311,5442.48467964462,5028.9807431528,5255.89373251255,5977.04265423861,0.356536146929467,0.13395873569018,2.66153711508642,0.00777847648409217,0.0669471642059712
"TLN1",24106.3384894009,23984.4347554005,17670.1112507828,18736.6341304885,21492.0727746798,21371.4536776114,21226.840846394,0.0942450964927312,0.127915958522784,0.73677356274467,0.461260062869896,0.72269845227394
"CREB3",1018.640885535,1027.22069877197,1372.92215272209,1245.27224666436,1192.59555433509,1129.8362863272,1164.41463739261,-0.0605073821512031,0.132736401215383,-0.455846185350629,0.648500589710293,0.841961661985987
"GBA2",4484.03922850593,4451.66066640072,4146.36802043245,3240.68458773369,3045.37793339138,3082.42120350165,3741.75860666097,0.481668589010172,0.0804130693804429,5.98992915854693,2.09932460457375e-09,2.0778542392997e-07
"RGP1",1302.46923800235,1347.74026675282,1064.19356737431,1188.71406494335,1253.44226629096,1142.15057827627,1216.45166360667,0.0513652049368615,0.115932973871264,0.443059495686698,0.657722701382325,0.847492222856229
"RP11-112J3.16",6.73110717313875,8.90332133280144,12.2673610071966,26.7907176573208,14.1975661230367,13.853578442704,13.7906086226997,-0.962630577451794,0.580136195519696,-1.65931825127624,0.097051679414807,NA
"NPR2",22.4370239104625,26.7099639984043,37.8243631055229,29.7674640636898,17.2399017208303,27.7071568854081,26.947645614053,0.218136082687918,0.414712286634666,0.525993778621953,0.598892529602624,NA
"SPAG8",19.0714703238931,6.67749099960108,14.3119211750627,11.9069856254759,16.2257898548991,9.2357189618027,12.9048961567891,0.110927940601403,0.594344303455052,0.186639192058467,0.851943535825754,NA
"TMEM8B",284.950203662874,267.099639984043,282.149303165522,425.674736110764,419.842312495515,387.130553148896,344.474458094602,-0.561701139335932,0.128299581410257,-4.37804342899459,1.19749492043766e-05,0.000411717661461
"YBX1P10",279.340947685258,182.518087322429,200.366896450878,226.232726884042,225.132834236725,246.285838981405,226.64622192679,-0.0773003706169769,0.185617293093281,-0.416450263489889,0.677080554761682,0.858546918060444
"RECK",720.228467525846,701.136554958113,752.398141774726,681.674927058496,755.513340118741,767.334317076441,729.714291418727,-0.0207573288249765,0.105720843723683,-0.196340930452929,0.844343326931944,0.939877785325539
"GLIPR2",146.962506613529,132.436904825421,148.230612170292,182.573779590631,150.088556157817,207.034033393744,161.221065458572,-0.339499374949925,0.18814621201117,-1.80444438036185,0.0711616710214928,0.273975214055571
"CLTA",6319.38778438176,5782.70720565453,8157.79506978575,6400.99702249543,5957.90721234578,5736.15111852629,6392.49090219826,0.16321826929029,0.128526433709097,1.26991984901498,0.20411318199903,0.486884726296578
"GNE",1182.43116008137,1249.803732092,1190.956297782,1110.32640957563,1092.1984796079,1198.3345352939,1170.67510240547,0.090363916786718,0.0932365505168229,0.969189832590529,0.332450483045877,0.624959073524372
"RNF38",1205.99003518736,1195.27088892859,919.029795455813,1065.67521348009,1247.35759509537,1235.27741114111,1144.76682321472,-0.0966748514294186,0.131261955545948,-0.736503208620701,0.461424515614194,0.722699254950031
"MELK",2731.70766109881,2544.12407084801,2721.30958342978,2552.06391906034,2617.42272596842,2706.83529905501,2645.57720991006,0.0217547546117232,0.081434182414139,0.26714524499169,0.789357332565689,0.917114588703489
"EBLN3P",1498.79319721889,1702.76020489827,1218.5578600482,1597.52057141802,1739.201850072,1564.68472077874,1553.58640073902,-0.149273424215098,0.129095972665212,-1.15629807137526,0.247559256951433,0.538970453602812
"ZCCHC7",673.110717313875,582.054632131894,668.571174892215,486.201913040267,587.170770374162,587.237797321288,597.391167512284,0.211488540145111,0.126949482001808,1.66592676716947,0.0957280015042672,0.32468492722047
"GRHPR",2542.1148090554,2443.96170585399,2987.10240525237,2526.26545020514,2494.71519019074,2573.68701735568,2594.64109631889,0.0703504487160593,0.100624453049629,0.699138694263134,0.484465358771914,0.738639525826832
"ZBTB5",355.626828980831,488.569758137479,362.909429796233,364.155310379138,425.926983691102,374.046617953009,395.205821489632,0.0524923475825989,0.157613834872007,0.333044035285521,0.739101043351074,0.891328969630767
"POLR1E",1115.12008834999,1032.78527460497,1133.70861308175,1021.02401738456,1028.30943205423,968.211204495649,1049.85977166186,0.121898015786381,0.0951873565803662,1.28061141905399,0.20033018710552,0.482365258852492
"RP11-613M10.6",79.6514348821419,102.388195327217,120.6290499041,74.4186601592245,65.9172712855277,69.2678922135202,85.3787506286218,0.532478537477862,0.242574251871507,2.19511565374184,0.0281553026001506,0.156000436162412
"FBXO10",85.2606908597575,152.469377824225,102.228008393305,89.3023921910694,118.65108831395,102.362551826647,108.379018234826,0.131557900724731,0.254537186572858,0.516851398006139,0.605259897406528,0.8162027229287
"TOMM5",122.281780312021,114.630262159819,131.874130827364,100.217129014422,128.792206973262,114.676843775717,118.745392177101,0.102936986017397,0.20005822969482,0.514535123970769,0.60687790997895,0.817071299863457
"TRMT10B",168.277679328469,176.953511489429,167.65393376502,190.511770007615,176.455464672028,195.48938469149,179.223623992342,-0.13491206663068,0.160820065747002,-0.838900705605477,0.401525031819887,0.679343141225811
"EXOSC3",548.585234610808,558.68341363329,789.200224796315,395.907272047074,397.531851445029,417.916283021572,517.970713259015,0.647181574205615,0.157485420076325,4.10946977753216,3.96568608677575e-05,0.00113373498301368
"DCAF10",869.434676530422,849.154272115937,810.668106558909,912.868897953153,1016.14008966306,902.021885269397,893.381321348479,-0.162092023465357,0.102118538003151,-1.58729283277004,0.112446337757486,0.353491675361297
"PAICSP1",10.0966607597081,6.67749099960108,11.2450809232636,12.8992344275989,6.08467119558718,4.61785948090135,8.60349963111003,0.265534970358999,0.707785008424745,0.375163315411238,0.707539011039148,NA
"SLC25A51",447.618627013727,360.584513978458,385.39959164276,351.256075951539,395.503627713166,404.062704578868,390.737523479753,0.051251695262823,0.137663834384352,0.372296002737583,0.709672474429534,0.876027104915142
"TMX2P1",127.891036289636,120.194837992819,132.896410911297,125.023349067497,137.919213766643,130.839351958872,129.127366664461,-0.0467662755694431,0.184172847344953,-0.253926006160129,0.799552723103225,0.921454733020283
"SHB",149.206209004576,152.469377824225,173.787614268619,101.209377816545,99.3829628612572,86.2000436434918,127.042597569786,0.734608832142037,0.193279489257516,3.80075938199153,0.00014425332854874,0.00326632536826566
"ALDH1B1",6268.90448058322,5681.43192549392,5630.71870230324,5418.67070839366,5449.83716751425,5659.95643709142,5684.91990356329,0.0888822712423961,0.0816197826734955,1.08897951367934,0.27616291987827,0.567868100288058
"CNTNAP3",8.974809564185,6.67749099960108,18.4010415107949,17.8604784382139,19.2681254526927,10.7750054554365,13.6594919034873,-0.473043746247562,0.592009474791779,-0.799047593645254,0.424262815506492,NA
"ZNF658B",17.94961912837,32.2745398314052,12.2673610071966,39.6899520849197,28.3951322460735,26.1678703917743,26.1240791149566,-0.594141184300069,0.453537404478718,-1.31001584088297,0.190190476777991,NA
"GLIDR",48.2396014074944,48.9682673304079,73.6041660431797,56.5581817210106,58.8184882240094,50.0268110430979,56.0359192948666,0.0535237961680293,0.291007747171519,0.183925674447707,0.854071763095791,0.943461747467068
"FAM95B1",10.0966607597081,20.0324729988032,14.3119211750627,9.92248802122993,11.1552305252432,16.9321514299716,13.7418208183365,0.212060574898058,0.556062691213305,0.381360911726251,0.702935461299676,NA
"FRG1HP",183.983596065793,211.453881654034,157.43113292569,258.976937354101,236.288064761969,236.280476772786,214.069014922395,-0.40500031344079,0.166482230098244,-2.43269394698636,0.0149869627578132,0.103658466870407
"PGM5P2",15.7059167373238,18.9195578322031,7.15596058753136,13.8914832297219,23.3245729164175,19.2410811704223,16.37309541227,-0.441500841962074,0.535139224488651,-0.825020521311903,0.409359940164961,NA
"RP11-87H9.4",69.5547741224338,64.5490796628104,103.250288477238,112.124114639898,120.679312045812,149.310789882477,103.244726471778,-0.686944368581668,0.247795127029123,-2.77222710881208,0.00556741784688166,0.0535628233943364
"CBWD6",142.475101831437,186.96974798883,274.993342577991,256.992439749855,193.695366392858,197.028671185124,208.692444954349,-0.096676993439198,0.235558983085561,-0.410415226678418,0.681501378416708,0.860470411582302
"RP11-4L24.4",34.7773870612169,35.6132853312058,12.2673610071966,41.6744496891657,10.141118659312,21.550010910873,26.0039354431616,0.169220770586879,0.559397762563081,0.302505268901209,0.762266917492899,NA
"RP11-187C18.3",16.8277679328469,10.0162364994016,15.3342012589958,10.9147368233529,27.3810203801423,16.9321514299716,16.2343523874518,-0.384094586781962,0.539927959904761,-0.711381175462211,0.476848060954872,NA
"CNTNAP3B",293.925013227059,328.309974147053,212.634257458075,307.597128658128,297.13477671784,336.334098858982,295.989208177856,-0.1756550534702,0.175418141996406,-1.00135055286242,0.316657360706452,0.609974019468831
"RP11-475I24.3",16.8277679328469,13.3549819992022,10.2228008393305,31.7519616679358,21.2963491845551,20.7803676640561,19.0390382146544,-0.869835295257764,0.479536546374674,-1.81390824502068,0.0696918531575914,NA
"ANKRD20A7P",48.2396014074944,44.5166066640072,18.4010415107949,25.7984688551978,30.4233559779359,39.2518055876615,34.4384800005153,0.207970624143754,0.418414589953793,0.497044388836253,0.619157749354206,0.825017439603539
"CYP4F60P",13.4622143462775,6.67749099960108,9.20052075539746,9.92248802122993,14.1975661230367,14.6232216895209,11.3472503225106,-0.407016895162714,0.597868618113751,-0.680779828261992,0.496010815660685,NA
"FAM27C",171.643232915038,183.63100248903,171.743054100753,124.031100265374,126.763983241399,157.007222350646,155.803265893707,0.364352335288241,0.181156355394274,2.01125891771919,0.044298115424266,0.20766231719341
"LINC01410",75.1640301000494,101.275280160616,90.9829274700415,83.3488993783314,92.2841797997388,93.8964761116607,89.4919655034064,-0.0123123719210577,0.225857909930259,-0.054513795531268,0.956525817688987,0.983904609129758
"RP11-262H14.14",16.8277679328469,20.0324729988032,15.3342012589958,21.8294736467058,26.3669085142111,23.0892974045067,20.5800202926783,-0.450276641455049,0.434488296132094,-1.03633779198083,0.300044581006525,NA
"RP11-262H14.4",25.8025774970319,50.0811824970081,47.0248838609203,39.6899520849197,34.4798034416607,40.7910920812952,39.644915243806,0.0962229092705846,0.350858005772291,0.274250288400242,0.78389228443457,0.91334082061515
