"","E1","E2","E3","F1","F2","F3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"METTL2B",2784.06325910982,2849.76511600959,2676.59705370716,2615.89057915409,2729.24999291114,2740.61491107477,2732.69681866109,-0.0376102346020125,0.055917608295057,-0.672600916755182,0.501201218333288,0.973835424849965
"RP11-212P7.2",268.75858194377,212.107367578145,252.906808224298,265.158499251487,270.397915964344,299.890795069953,261.536661338666,0.186583099890807,0.141086859676765,1.32246972055566,0.186011785747992,0.898850742956667
"RP11-274B21.1",60.8726702693153,86.6675265373066,93.023193829627,67.5644252900424,70.758333149548,80.2933419058263,76.5299151636109,-0.144869753715983,0.252466963242248,-0.573816676271331,0.566091862704953,0.980380344650618
"RP11-274B21.14",647.777094941393,855.271643460262,866.278492538401,733.010274373101,795.188886823492,876.455033333477,795.663570911688,0.0200680707985169,0.109081772726962,0.183972723369178,0.854034853264873,0.994967510486715
"RP11-274B21.2",2365.99435386395,2944.41517788586,2990.55033288215,2940.9647008326,2823.59443711053,2763.83226295115,2804.89187758771,0.0371227292557183,0.0769123639994479,0.482662699796677,0.629335251912779,0.98651391744934
"RP11-274B21.4",1579.24380415677,1606.77032751401,1710.75467402298,1611.34780314365,1604.69791249868,1696.80146629903,1634.93599793919,0.00298404759962661,0.0659711671307282,0.0452326028083364,0.963921907553104,0.998492331234247
"RP11-274B21.12",408.880577658043,460.706325277261,522.528721589858,577.484616158286,532.372220839456,532.064313833788,505.672795892782,0.229829598229559,0.110855704609501,2.07323203653933,0.0381506902510212,0.678718946561025
"RP11-274B21.3",2511.85905432062,2389.05879073233,2678.05054111075,2554.7001562499,2430.2117992434,2538.43047181793,2517.05180224582,-0.0131021990906276,0.0611796282099756,-0.214159508221581,0.830422671253627,0.994967510486715
"CICP14",516.843426814942,573.602182214016,539.970570432913,543.06500327468,486.042359848681,450.803582266446,518.387854141946,-0.143274088952427,0.105113809323329,-1.36303773856885,0.172870617242527,0.893730941464156
"RP11-274B21.10",22.970818969553,25.0879682081677,22.5290547556128,29.320410974924,23.5861110498493,15.4782345842557,23.1620997570604,-0.0548756968390684,0.440353180202628,-0.124617464585625,0.900826401440236,NA
"FAM71F2",205.588829777499,199.563383474061,265.261451154796,191.220071575592,204.693749468335,195.412711626228,210.290032846085,-0.188837064689662,0.159662703255115,-1.18272496230965,0.236918167809821,0.933367707076478
"FAM71F1",19.52519612412,10.2632597215231,22.5290547556128,17.8472066803885,13.477777742771,7.73911729212783,15.2302687194239,-0.45277058952597,0.564835494655209,-0.801597268249498,0.422785958333546,NA
"CALU",40505.5936299612,41906.0298051703,40521.0485809259,40186.8102423263,40088.8075347635,41131.4736283364,40723.2939035806,-0.0179557826216731,0.0386519521609543,-0.464550472040888,0.64225340737633,0.987437356283577
"RN7SL81P",52.8328836299718,43.3337632686533,24.7092858609947,21.6716081119004,42.1180554461595,24.1847415378995,34.8083896425965,-0.422815782245811,0.404684000687163,-1.04480478973189,0.296113200736309,NA
"OPN1SW",21.8222780210753,15.9650706779249,20.3488236502309,11.4732042945355,22.7437499409261,12.5760655997077,17.4881986974001,-0.294630261960452,0.511893076064453,-0.575569930004981,0.564905910852423,NA
"CCDC136",2797.84575049155,2864.58982449624,2899.7073701579,2749.74462925701,2950.79096455794,2989.23405408438,2875.3187655075,0.0221094977394516,0.0563311456093916,0.392491533773556,0.694695065636669,0.992125519362308
"FLNC",26.4164418149859,18.2457950604856,17.4418488430551,15.2976057260473,37.0638887926204,27.0869105224474,23.5920817932736,0.387073001603031,0.459762741900811,0.841897279459279,0.39984545328234,NA
"KCP",206.737370725977,149.387447057726,148.982458867762,284.280506409046,210.590277230798,192.51054264168,198.748100488831,0.44303415060847,0.184818024842049,2.39713713522856,0.0165237382165539,0.540976297299944
"ATP6V1F",12991.1466682307,13293.202063755,14765.2517893479,15709.3662801734,16016.6541250655,14527.2905469855,14550.485245593,0.171662668297296,0.0561500885611685,3.05721099816773,0.00223406956085321,0.235480301518997
"ATP6V1FNB",150.458864250572,153.948895822847,204.941723905897,215.441280641833,231.649304953877,147.043228550429,183.913883020909,0.212658056708395,0.193742812940423,1.09763068617048,0.272365787686122,0.942214168006039
"TNPO3",8635.87939160344,9069.30050725262,8666.41864389298,8760.42887911643,8669.58053303748,8861.28929948637,8777.14954239822,-0.00422196374402826,0.0439328320975457,-0.0961004229059049,0.923440815432805,0.995902610537325
"ODCP",18.3766551756424,13.6843462953642,17.4418488430551,10.1984038173649,21.0590277230798,14.5108449227397,15.878521129541,-0.094587544589842,0.530509101495201,-0.17829579987083,0.858490677185014,NA
"TPI1P2",152.755946147527,149.387447057726,174.418488430551,164.449261555009,196.270138379103,170.260580426812,167.923643666121,0.15453390912023,0.16898308399803,0.914493365040206,0.360457662669814,0.950283653412342
"RP11-286H14.4",29.8620646604188,13.6843462953642,22.5290547556128,16.5724062032179,32.0097221390812,29.0216898454794,23.9465473165291,0.247957373268997,0.456358849683153,0.543338588571585,0.586896700015074,NA
"TSPAN33",2608.33649399274,2333.1810433596,2332.84728275861,2604.41737485956,2545.61527116588,2445.5610643124,2478.32642174146,0.062969680732071,0.0629028308385307,1.00106274857028,0.316796473069887,0.945306692299434
"SMO",1897.38964688507,1979.66876406269,1881.53944394456,1896.90311002987,1948.38124493934,1729.69271479057,1888.92915410868,-0.04607664678595,0.0660437538383426,-0.697668501683494,0.485384530975365,0.972959819979918
"AHCYL2",2318.90417497637,2410.72567236666,2286.3356858438,2309.93846463315,2193.50832763599,2439.7567263433,2326.52817529988,-0.0148015096917144,0.0615117404301348,-0.240629017943754,0.809842657830074,0.994967510486715
"RP11-305M3.6",8.03978663934354,7.98253533896245,7.99418071973357,6.37400238585305,5.05416665353914,5.80433796909587,6.87483495108794,-0.487505133577936,0.777273419814987,-0.627199028231244,0.530528780146878,NA
"STRIP2",1035.98393552684,955.623516292933,971.656329298525,953.550756923617,974.611803024131,979.965727115687,978.565344696955,-0.0256024173366741,0.0765502475411928,-0.334452443447646,0.73803817129189,0.994967510486715
"SMKR1",6.89124569086589,18.2457950604856,11.6278992287034,7.64880286302366,21.9013888320029,9.67389661515979,12.6648380483735,0.122042172615165,0.635857482672014,0.191933217648579,0.847794517221676,NA
"RP11-448A19.1",323.888547470697,303.336342880573,355.377670177247,238.387689230904,297.353471449886,251.521311994155,294.97750553391,-0.317999373510337,0.13611859941472,-2.33619339956232,0.0194811641575295,0.578312793657117
"NRF1",746.551616510471,775.446290070638,643.894919789449,592.782221884334,633.455553910239,662.661918138446,675.798753383929,-0.190931968417778,0.0981337474536281,-1.94563005461501,0.0516991941025156,0.736893379722383
"UBE2H",12474.3032414157,13278.3773552684,13268.8865073541,13212.0321453962,13051.5430216559,13649.8681239905,13155.8350658468,0.0323740294658718,0.0448957966533338,0.721092660763996,0.470852506269062,0.972272854765382
"ZC3HC1",5045.54038666231,4638.99339412846,4911.33393672359,4811.09700084188,4769.4485987231,4823.40485231867,4833.303028233,-0.0193765574801915,0.0502358163830306,-0.385712005403715,0.699709970577326,0.992125519362308
"KLHDC10",2834.59906084284,2872.5723598352,2723.83539432376,2655.40939394638,2616.37360431543,2832.51692891879,2755.8844570304,-0.0559996890768142,0.0575143581386948,-0.973664505509598,0.330223146525106,0.945306692299434
"TMEM209",1466.68679120596,1620.45467380938,1573.40011438392,1453.2725439745,1492.66388501189,1475.26923381187,1513.62454036625,-0.0760449322773416,0.0671913122179635,-1.13176733370912,0.257732264635868,0.940958470983653
"RP11-775D22.3",13.7824913817318,36.4915901209712,7.99418071973357,26.7708100205828,10.1083333070783,17.4130139072876,18.7600699095642,-0.0978871082667532,0.588014590558051,-0.166470543143928,0.867786662865685,NA
"CPA2",197.549043138155,110.615132554194,117.005735988828,151.701256783303,165.102777348945,132.532383627689,145.751054906852,0.0883533757220198,0.217885776003022,0.405503183102666,0.685107679134367,0.991217690829339
"CEP41",1818.14032144012,1806.33371098807,1682.41166965302,1792.36947090188,1711.67777333192,1704.54058359115,1752.57892165103,-0.0261103318295362,0.0644421681377519,-0.405174633071356,0.685349149790022,0.991217690829339
"COPG2",1700.9891446954,1877.03616684746,1773.25463237726,1622.82100743819,1615.64860691468,1818.69256365004,1734.74035365384,-0.08094283939253,0.0704800415576711,-1.14845050603862,0.250782633970806,0.937292103457862
"RP11-36B6.2",1590.72921364154,1603.34924094017,1691.85933777634,1601.14939932629,1716.73193998546,1682.29062137629,1647.68495884102,0.0332017283413391,0.0651949975516417,0.509268035711476,0.610564359767527,0.985415360330069
"LINC00513",411.177659554998,490.35574225055,446.220632901492,447.454967486884,464.140971016678,534.966482818336,465.719409338156,0.104093006483436,0.113177042886224,0.919736050959375,0.357710708512878,0.949880508111599
"MIR29A",17.2281142271647,5.70181095640175,4.36046221076376,7.64880286302366,5.89652776246233,8.70650695364381,8.25703749557667,-0.269661027396124,0.771159554079689,-0.349682534528072,0.726576962589311,NA
"AC058791.1",1377.1005972247,1282.90746519039,1330.66771798474,1353.83810675519,1386.52638528757,1228.58487012529,1326.60419042798,-0.00792137613745129,0.0732929258440096,-0.108078317876277,0.913933567222082,0.995902610537325
"RP11-138A9.2",26.4164418149859,21.6668816343266,27.6162606681705,38.2440143151183,14.3201388516942,15.4782345842557,23.9569953114252,-0.192272401804268,0.470562344943075,-0.408601333852006,0.682832251640503,NA
"LINC-PINT",1655.04750675629,1542.91004480231,1736.19070358577,1713.3318413173,1657.76666236084,1793.54043245063,1683.13119854552,0.0635681213892617,0.0686502689734554,0.925970463623984,0.354461330118367,0.949173792894708
"MKLN1",10942.1496161466,11633.9750754421,11728.9166032527,10931.414091738,11083.7874712113,11932.7514747996,11375.4990554317,-0.0151720625643036,0.0497881388068092,-0.304732470984207,0.760569916829727,0.994967510486715
"MKLN1-AS",537.517163887539,670.532968472846,619.912377630248,647.59864240267,628.4013872567,600.748979801423,617.451919908571,0.0360723813944188,0.100698263055574,0.358222478718536,0.720176826375684,0.994342545745431
"RP11-180C16.1",37.9018512997624,20.5265194430463,29.7964917735524,54.8164205183362,32.8520832480044,35.7934174760912,35.2811306264655,0.469346734521422,0.377961412315612,1.24178479397124,0.214315974575784,NA
"PODXL",413.474741451953,494.917191015672,380.813699740035,433.432162238007,372.32361014405,385.02108528336,413.330414978846,-0.113451325057452,0.123763323632269,-0.91667968932819,0.359310512220537,0.949880508111599
"EEF1B2P6",16.0795732786871,11.4036219128035,7.26743701793961,19.1220071575592,9.26597219815509,17.4130139072876,13.425270912072,0.408253871095894,0.595739424742427,0.685289329764278,0.493161363666528,NA
"AC009518.4",42.496015093673,72.9831802419424,37.790672493286,47.1676176553126,46.3298609907755,30.9564691685113,46.2873026072501,-0.291081437316248,0.344887608119091,-0.843989260454195,0.398675406915379,0.964445821652421
"PLXNA4",18.3766551756424,15.9650706779249,14.5348740358792,10.1984038173649,37.0638887926204,27.0869105224474,20.5376338369799,0.637660692041174,0.510851766932305,1.24823037389175,0.211946703678025,NA
"CHCHD3",9295.14189602961,9251.75845785748,9135.89507525188,9081.67859936343,9539.73955855513,9688.40746008253,9332.10350785667,0.0329221218956488,0.044559243138865,0.73883934233465,0.460004558894224,0.971148503114056
"RP11-371A22.1",432.999937576073,439.039443642935,388.807880459769,411.760554126107,411.91458226344,390.825423252456,412.55797022013,-0.0501373838808298,0.110694157737719,-0.452936134169123,0.650594730559673,0.987437356283577
"EXOC4",3761.4716062643,4103.0231642267,3764.53237529272,3464.90769694972,3721.55137922265,3744.76537972835,3760.04193361407,-0.0876710351871296,0.057169891489817,-1.5335176069513,0.125148371841967,0.859460680080573
"LRGUK",654.668340632259,822.201139913132,851.016874800728,949.726355492105,838.149303378574,784.553015489459,816.71917161771,0.138366990756824,0.105083498581441,1.31673376528845,0.187927881375654,0.903103629866977
"SLC35B4",1975.49043138155,1927.21210326379,1813.22553597593,1893.07870859836,1856.56388406671,1862.22509841826,1887.9659602841,-0.0250350046632258,0.0623087017660231,-0.401789861667081,0.687838684072535,0.991902088214252
"RP11-38M8.1",124.042422435586,116.316943510596,140.988278148028,109.632841036672,117.930555249247,105.445473105242,119.059418914228,-0.200296488272096,0.195671099367103,-1.02363859006238,0.306006010915917,0.945306692299434
"AKR1B1",13468.9397027974,13016.0940512739,13672.9560055516,14129.888488959,14605.6992676192,14087.1282509957,13830.1176278661,0.0926004187012377,0.042547660423546,2.17639272710732,0.0295259071591169,0.630967046780223
"AKR1B15",360.641857821981,345.529743957946,393.895086372327,335.272525495871,348.737499094201,402.434099190647,364.418468655495,-0.0198158329566966,0.12197652731046,-0.162456116710557,0.870946682945134,0.994967510486715
"BPGM",829.246564800862,768.604116922956,726.743701793961,989.245170284394,788.449997952106,800.031250073715,817.053466971332,0.147007870974525,0.0991491056006342,1.48269487741688,0.138155496257825,0.865790773573574
"CALD1",16455.1461688393,16725.6922595089,16599.5528926759,16367.1633263935,16185.1263468502,16947.6994800984,16546.730079061,-0.00815382181923229,0.0407158241846046,-0.200261740552348,0.841275883020532,0.994967510486715
"AGBL3",254.976090562038,202.984470047902,212.93590462563,228.189285413539,173.526388438177,230.238739440803,217.141813088015,-0.0894993203284897,0.162768289460599,-0.549857227258967,0.582417303489686,0.981823666508788
"CYREN",2755.34973539788,2699.23730676059,2649.70753674078,2686.00460539848,2776.42221501084,2761.89748362812,2721.43648048945,0.0225461896772554,0.0541156005785165,0.416630129504764,0.676948967793172,0.990239406231791
"TMEM140",2847.23301127609,2606.86796926688,3089.38747632613,3156.40598147443,3015.65276994502,2944.73412965464,2943.38022299053,0.0911450341185093,0.0658895805500005,1.38329965614736,0.166573003422358,0.89107964434721
"RP11-134L10.1",75.8037025995248,68.421731476821,58.8662398453108,48.4424181324832,82.5513886744726,74.4890039367304,68.0957474442238,0.0389464295688486,0.273266763417308,0.142521648376876,0.88666798097836,0.994967510486715
"RP11-134L10.2",106.814308208421,110.615132554194,123.546429304973,84.1368314932603,106.979860833245,86.0976798749221,103.031707044836,-0.296514406579088,0.2128027615679,-1.39337668550169,0.163505912145608,0.88935984073253
"WDR91",5243.08942980046,4464.51797886257,4884.44441975721,4969.17226001104,4787.98054311941,5043.0023054828,4898.70115617225,0.0201607439403205,0.0597812553197829,0.337241896853391,0.735934556144122,0.994967510486715
"CNOT4",5546.30424019856,6674.53990556389,6388.07713876891,6421.17000350836,6184.61526171406,6653.7060919069,6311.40210694345,0.0490976688808281,0.0633801437581765,0.774653794856597,0.438544260595583,0.971148503114056
"NUP205",13056.6135022939,14238.5623203264,13297.9562554259,12788.7983869756,12786.1992723451,13345.1403806129,13252.21168633,-0.0605076484395778,0.0471355246011355,-1.28369523733104,0.199248611519949,0.91065181553123
"STMP1",1402.36849809121,1520.10280097671,1497.09202569556,1429.05133490825,1339.35416318787,1469.46489584277,1442.90561978373,-0.0622195513159471,0.0700385059913233,-0.8883620579179,0.374346027915573,0.958487826047457
"FAM180A",13.7824913817318,15.9650706779249,26.1627732645826,17.8472066803885,26.1131943766189,19.3477932303196,19.869754935261,0.163701609705461,0.482603402408621,0.339205254021096,0.734455111524567,NA
"MTPN",10491.9215643433,11881.43367095,11336.475004284,11095.863353293,11009.6596936261,11371.6654711203,11197.8364596028,-0.010087405508614,0.0508959781440248,-0.198196515254482,0.842891313832174,0.994967510486715
"AC009784.3",3913.07901146335,4081.35628259237,4204.93905857986,3932.75947207133,4043.33332283131,4051.42790242892,4037.81584166119,-0.0209519153713336,0.0513270054485072,-0.408204515113456,0.68312353361018,0.990397794152043
"DGKI",140.121995714273,130.00128980596,177.325463237726,182.296468235397,151.624999606174,147.043228550429,154.73557419166,0.0879797023281252,0.185403576789014,0.474530771476134,0.635121460097597,0.987000256401261
"RP11-84E17.1",63.1697521662706,57.0181095640175,42.1511347040497,76.4880286302366,74.9701386941639,69.6520556291505,63.9082032313148,0.460490637898874,0.270716881577369,1.70100451518118,0.0889421393355211,0.812621409652737
"CREB3L2",4130.15325072562,4100.74243984414,4181.68326012245,3648.47896566229,3772.93540686697,3994.35191239948,3971.39087260349,-0.120332067564909,0.05265205739443,-2.2854200485172,0.0222882095486674,0.599308960679658
"AKR1D1",48.2387198360612,61.5795583291389,52.3255465291652,62.4652233813599,68.2312498227784,50.3042623988309,57.1907600495557,0.161729903401511,0.282133922476801,0.573238063617854,0.566483515248169,0.980380344650618
"TRIM24",4919.20088232977,4804.34591186411,4879.35721384465,5082.62950247922,4719.74929329664,5181.33902707958,4931.10363848233,0.0364758989517761,0.0517692163014953,0.704586655114624,0.48106750565565,0.972959819979918
"ATP6V0A4",1180.70009503502,1195.09957646181,1225.28988122462,1186.83924424584,1252.59096896878,1131.8459039737,1195.39427831829,-0.0121201646261191,0.0728000491607389,-0.166485665406054,0.867774763094892,0.994967510486715
"KIAA1549",575.419015187302,664.831157516444,529.796158607797,574.935015203945,625.031942821007,552.379496725624,587.065464343687,-0.00873464475199559,0.106221935087733,-0.0822301414936685,0.934463705156194,0.996941151980831
"ZC3HAV1L",308.957515140487,241.756784551434,287.063762208614,202.693275870127,258.604860439419,226.369180794739,254.240896500804,-0.279629347227943,0.148890304501635,-1.87808969941943,0.0603688952164098,0.753529342432038
"ZC3HAV1",10442.5343035588,13523.5552263937,13925.8628137759,13730.8759396046,12762.6131612953,12509.3157130631,12815.7928596152,0.0415067074328971,0.135874826979391,0.305477536609432,0.760002476046736,0.994967510486715
"TTC26",1064.69745923878,911.149390833,1087.93532158556,1021.11518221366,1056.32083058968,1047.68300342181,1031.48353131375,0.0267261462343023,0.0831917292383003,0.321259655004238,0.748013627836103,0.994967510486715
"RP11-365F18.3",28.7135237119412,23.9476060168873,21.0755673520249,42.0684157466301,16.0048610695406,18.3804035688036,25.031729577638,0.029830481195033,0.461361384158185,0.0646575162536906,0.948446689121932,NA
"MZT1P2",6.89124569086589,5.70181095640175,7.26743701793961,8.92360334019427,5.89652776246233,12.5760655997077,7.87611506126193,0.451051043832938,0.741889042099696,0.607976419972954,0.543203113146517,NA
"UBN2",2488.88823535106,2678.71078731754,2504.35879638199,2353.28168085695,2363.66527163847,2490.06098874213,2479.82762671469,-0.0892308177884045,0.0589358781991814,-1.51403220779773,0.130017670912157,0.860380093546237
"FMC1",34.4562284543294,54.7373851814568,41.4243910022558,38.2440143151183,42.1180554461595,49.3368727373149,43.3861578561058,-0.00307019919938445,0.326325905753161,-0.00940838329184568,0.992493306975321,0.999604444807645
"LUC7L2",3705.19309978889,3950.21463059513,3920.78227117842,3679.07417711438,3853.8020733236,3891.80860827878,3833.47914337987,-0.0187125082646671,0.0527957047935402,-0.354432398200633,0.723014858127636,0.994546228557343
"RP11-634H22.1",117.15117674472,63.8602827116996,126.453404112149,112.182441991014,117.930555249247,94.8041868285659,105.397007939566,0.0692751809018709,0.245709226974128,0.281939680308242,0.777989762720176,0.994967510486715
"HIPK2",2607.18795304426,2586.34144982383,2923.6899123171,2777.79023975476,2799.16596495176,2871.21251537943,2760.89800587852,0.055656543926839,0.0618235662247035,0.900248033647074,0.367988269236619,0.953930624940535
"TBXAS1",206.737370725977,196.14229690022,182.412669150284,202.693275870127,166.787499566792,139.304111258301,182.34620391195,-0.206502328057693,0.172076666121024,-1.20006002389922,0.230116029674576,0.933367707076478
"PARP12",5262.61462592458,5954.97136286599,5090.83963106669,4874.83702470041,4772.8180431588,5043.96969514431,5166.67506381013,-0.149807892219116,0.0605734336844012,-2.47316163385491,0.013392355703555,0.505935014357404
"KDM7A",497.318230690822,384.302058461478,498.546179430657,397.73774887723,429.604165550827,435.325347682191,440.472288448867,-0.129866915098278,0.120170852945626,-1.08068563977855,0.279836973025815,0.945106719663277
"KDM7A-DT",163.092814683826,139.124187336203,164.244076605435,155.525658214814,114.561110813554,162.521463134684,149.844885131419,-0.118072021499598,0.188733576773888,-0.625601567658808,0.531576310283336,0.975774199729711
"SLC37A3",2406.19328706067,2400.46241264514,2329.94030795144,2234.72523648008,2310.59652177631,2218.22449385614,2316.6903766283,-0.0761491585205747,0.0567638058837153,-1.34150903617301,0.179755237889927,0.897284610066813
"MKRN1",8850.65654896875,9031.66855494037,8897.52314106346,8842.01610965535,8939.97844900182,9401.09273061228,8993.82258904034,0.0218171001743259,0.0447011421942179,0.48806583240166,0.625503211602233,0.98651391744934
"ADCK2",1622.88836019892,1522.38352535927,1454.94089099151,1546.33297880795,1471.60485728881,1469.46489584277,1514.6025847482,-0.0349067233791591,0.0688624985780698,-0.50690468832735,0.612221695937024,0.985415360330069
"NDUFB2",7099.13160254034,7009.80638980031,6513.80379917927,7164.37868169883,7310.00970323545,7094.83577755819,7031.99432566873,0.0657566293420293,0.0490750874332785,1.33991874046951,0.180271764662177,0.898014975427786
"NDUFB2-AS1",20.6737370725977,20.5265194430463,40.6976473004618,14.0228052488767,30.3249999212348,17.4130139072876,23.9431204822508,-0.409340377232536,0.47407492140659,-0.863450814942953,0.387889650951453,NA
"BRAF",7997.29062424986,8745.437644929,8691.85467345577,8653.3456390341,8322.52775616112,8897.08271696246,8551.25650913205,0.0241524596843531,0.0506711181703177,0.476651405306885,0.633610371855403,0.987000256401261
"MRPS33",2684.14019659226,2647.92100815297,2702.03308326995,2734.44702353096,2821.06735378376,2718.3649488599,2717.99560236497,0.0425644457800514,0.0537940271607231,0.791248546104933,0.428798967639443,0.971148503114056
"TMEM178B",126.339504332541,205.265194430463,162.790589201847,179.746867281056,197.112499488027,149.945397534977,170.200008711485,0.0929247428023109,0.19192252177207,0.484178417125374,0.628259252767896,0.98651391744934
"AGK",2168.4453107258,2168.96888781523,2244.18455113975,2112.3443906717,2196.03541096276,2208.55059724098,2183.08819142604,-0.014261964962604,0.0579514272297595,-0.246102048635658,0.805603237260377,0.994967510486715
"DENND11",459.416379391059,500.619001972074,375.726493827478,344.196128836065,330.205554697891,403.401488852163,402.260841262788,-0.303374212080265,0.130731804171402,-2.32058460451225,0.0203092738935974,0.582351096082954
"RP5-894A10.6",9.18832758782118,27.3686925907284,34.1569539843161,15.2976057260473,15.1624999606174,24.1847415378995,20.893136897905,-0.389770474225382,0.517539576042847,-0.753122064993755,0.451376566270703,NA
"WEE2-AS1",9.18832758782118,10.2632597215231,15.9883614394671,16.5724062032179,15.1624999606174,13.5434552612237,13.4530516956451,0.323945527626732,0.56811707704843,0.570209100753922,0.568535884245935,NA
"SSBP1",6111.38638684956,6134.008226897,6066.85642257598,6190.43111714048,5645.50415200322,6249.33721339322,6066.25391980991,-0.0185629688062342,0.0515949155406085,-0.359782909066378,0.719009485111591,0.994342545745431
"MGAM",1296.70273083126,1198.52066303565,1224.56313752282,1162.6180351796,1212.15763574047,1179.24799738798,1212.30169994963,-0.0642229484094744,0.0711990131033836,-0.902020205198916,0.3670461345807,0.953930624940535
"MGAM2",34.4562284543294,27.3686925907284,21.0755673520249,34.4196128836065,28.6402777033885,48.369483075799,32.3883103433128,0.441911927740608,0.387995136745258,1.1389625433134,0.254718777361897,NA
"KEL",90.7347349297342,55.8777473727371,68.3139079686323,66.2896248128717,89.2902775458582,100.608524797662,78.5191362379159,0.264588217424926,0.261549263565873,1.01161904957261,0.311720234050484,0.945306692299434
"GSTK1",16190.9817506894,14716.3740784729,15510.8908273885,15769.2819026004,15952.6346807874,15575.9409400688,15619.3506966679,0.0270982175609081,0.0459468235277257,0.589773470293461,0.555342531150503,0.978344753442517
"CASP2",6028.69143855917,6191.02633646102,5827.75774468577,5779.94536349155,5655.6124853103,5784.02278620404,5877.84269245197,-0.0672946931525756,0.0470655344377401,-1.42980832909898,0.152772037905842,0.878663511346147
"AC093673.5",176.875306065558,179.036864031015,132.267353726501,193.769672529933,184.477082854179,189.608373657132,176.005775477386,0.228075204583041,0.171636924445894,1.32882365096759,0.183906157374029,0.89803518129782
"ZYX",13952.4754421065,12995.5675318309,13531.2409837018,14059.7744627147,14384.1582959724,13978.7806089059,13816.9995542053,0.0677263424789976,0.0438296817417066,1.5452163873358,0.122293931839654,0.858809845035798
"EPHA1",16.0795732786871,6.8421731476821,12.3546429304973,19.1220071575592,6.73888887138552,4.8369483075799,10.9957056155652,-0.244489159630797,0.68950618982103,-0.354585880794279,0.72289985521611,NA
"TCAF1P1",76.9522435480024,86.6675265373066,59.5929835471048,50.9920190868244,57.2805554067769,29.0216898454794,60.0845029952491,-0.692230603672822,0.30561469349972,-2.26504359376771,0.0235100044846835,0.60666324115753
"TCAF1",752.294321252859,916.851201789401,888.807547294014,817.147105866361,815.405553437648,813.574705334938,834.013405829204,-0.0664003957337093,0.0898485905267689,-0.739025457655081,0.459891538917899,0.971148503114056
"ARHGEF35",129.785127177974,67.2813692855406,93.7499375314209,56.0912209955069,74.1277775852408,76.4237832597623,82.9098693059076,-0.482982266223715,0.266974290864098,-1.80909654132043,0.0704360063281976,0.772773329432236
"ARHGEF35-AS1",35.6047694028071,35.3512279296908,18.895336246643,7.64880286302366,15.1624999606174,25.1521311994155,22.9691279336996,-0.867339294969186,0.493587155613002,-1.75721609670334,0.0788809826045003,NA
"ARHGEF34P",58.57558837236,49.035574225055,37.790672493286,39.5188147922889,34.5368054658508,45.467314091251,44.1541282400153,-0.272074964201209,0.325714645300201,-0.835316950364468,0.403539276130137,0.965334667577359
"ARHGEF5",33.3076875058518,17.1054328692052,29.7964917735524,19.1220071575592,29.4826388123117,26.1195208609314,25.8222964965686,-0.0955977000010669,0.428041818247792,-0.223337290717062,0.823273006330305,NA
"TPK1",20.6737370725977,14.8247084866445,8.72092442152753,20.3968076347298,9.26597219815509,35.7934174760912,18.2792612149576,0.584689741323356,0.569290964984541,1.02704904396161,0.304397370932191,NA
"RP11-163I18.2",12.6339504332541,11.4036219128035,12.3546429304973,12.7480047717061,10.1083333070783,8.70650695364381,11.3258433848305,-0.217685059241124,0.60873983140597,-0.357599499836161,0.720643052665478,NA
"RP5-1136G13.2",28.7135237119412,15.9650706779249,18.895336246643,43.3432162238008,38.7486110104668,38.6955864606392,30.7268907219026,0.932117240263726,0.389735583928512,2.39166573107859,0.0167721098142003,NA
"CUL1",2755.34973539788,2845.20366724447,2471.65532980126,2660.50859585506,2440.32013255048,2395.25680191356,2594.71571046045,-0.106247490080513,0.0673973945309973,-1.57643319626618,0.114926003013789,0.849984397855376
"EZH2",8239.63276437865,8493.41760065605,7901.88426960573,8065.66261905845,7736.24442435058,8141.55139131848,8096.39884489466,-0.0407675087302289,0.0475389273210408,-0.857560551480623,0.391135165758652,0.96229352557974
"RP11-731B4.2",13.7824913817318,9.1228975302428,11.6278992287034,6.37400238585305,16.8472221784638,14.5108449227397,12.0442262712891,0.153450459363539,0.614907041964383,0.249550661955873,0.802934857531376,NA
"GHET1",20.6737370725977,31.9301413558498,18.895336246643,22.946408589071,21.0590277230798,29.0216898454794,24.0877234721201,0.043522909587146,0.435157391182953,0.100016477874433,0.920331243588254,NA
"PDIA4",11754.1680667202,12015.996409521,11446.2133032549,11641.477957522,11018.9256658243,11337.8068329673,11535.7647059683,-0.050839330039517,0.0440915714654279,-1.1530396479377,0.248894111291515,0.937292103457862
"ZNF786",886.673612224744,770.884841305516,849.56338739714,796.750298231631,781.711109080721,856.139850441641,823.620516446899,-0.0429924411436253,0.0868895316760887,-0.494794255582995,0.62074535966953,0.985415360330069
"ZNF425",306.660433243532,215.528454151986,262.35447634762,202.693275870127,279.663888162499,297.956015746922,260.809423920448,-0.000851030238562712,0.165823554428161,-0.00513214326817122,0.995905160098098,0.999604444807645
"RN7SL521P",5.74270474238824,17.1054328692052,17.4418488430551,8.92360334019427,6.73888887138552,9.67389661515979,10.9377292135647,-0.692537391605866,0.661842221410738,-1.04637838022739,0.295386370452646,NA
"ZNF398",2391.26225473046,2285.28583132582,2346.6554130927,2193.93162121062,2298.80346625139,2258.85485963981,2295.79890770847,-0.0560542657296972,0.0572655113969664,-0.978848601230979,0.327654791593643,0.945306692299434
