"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPL23AP7",244.864001005245,-0.0827144829876309,0.166284329416048,-0.497428009470917,0.618887257804689,0.987267238106346
"RABL2A",377.623459342182,0.110243870227962,0.12081006461959,0.912538790332577,0.361485159351452,0.954678757044958
"SNRPA1P1",20.0291701269859,-0.18017534695494,0.477642870845328,-0.377217703754412,0.706011824763074,NA
"ACRP1",13.1856026976186,0.408767374038656,0.692857566640434,0.589973168685608,0.555208638070799,NA
"AC017074.2",27.4080063351507,0.0920952599848132,0.430876409156043,0.213739387972528,0.83075029388592,NA
"SLC35F5",2450.1324526614,-0.0460105313547273,0.0619154127354065,-0.743119189907557,0.457409522446391,0.972134219092376
"AC104653.1",11.9908382916286,-0.200385925625714,0.607241063016147,-0.329994030098036,0.741404472989138,NA
"RP11-141B14.1",28.2904139687367,-0.538965327764292,0.419396434737785,-1.28509754285647,0.198758200124141,NA
"ACTR3",10816.3981216679,0.0171710236230854,0.0475627568208437,0.361018258209129,0.718085798159801,0.994662241422574
"LINC01191",15.4756042515559,-0.275142101996436,0.538411729644866,-0.51102546034411,0.609333228889027,NA
"DDX18",6456.87246436518,-0.0220123635394065,0.0459928710765393,-0.478603814551488,0.632220504134369,0.988278638014905
"AC009404.2",138.375796489451,0.108272538728281,0.179271551192648,0.603958285673164,0.545871376137906,0.978955796553835
"CCDC93",1101.16509320023,0.235160431163176,0.081424853712978,2.88806697758543,0.00387617325443898,0.310238638383276
"AC009303.2",25.3285027398645,-0.107163577212133,0.430122488327442,-0.249146650361958,0.803247345147557,NA
"INSIG2",183.632981579548,0.0905877413772634,0.169334923420003,0.534961953197203,0.59267616660811,0.984284260001819
"STEAP3",477.888206696306,-0.0193966074425613,0.111007256332491,-0.174732788498656,0.861289602605747,0.995551787914465
"C2orf76",167.752548236043,-0.157346329923659,0.192661265756896,-0.816699346936722,0.414100264631791,0.968271624609329
"DBI",4208.55015069811,-0.01767423528992,0.0561561027919708,-0.314734007724751,0.752963621062997,0.995551787914465
"TMEM177",508.466748587878,-0.0151555530751021,0.109726682625628,-0.138120944809847,0.890144832860944,0.995551787914465
"PTPN4",741.641031133071,0.0519165205889638,0.0918332587528286,0.565334621617842,0.571846184141467,0.980945291317768
"EPB41L5",606.41998680207,0.0699671718315343,0.105792430603785,0.661362740530803,0.508379714544922,0.976541008316417
"TMEM185B",3968.09264514999,-0.0198527160988437,0.0483351852198086,-0.41073011324073,0.681270443450438,0.990570135183324
"RALB",2783.01183295427,-0.0731954706672936,0.0579105475697323,-1.26394022745435,0.206251481676028,0.921434732570768
"GLI2",25.4004783383136,0.0967916977105739,0.464102097116429,0.208556906577158,0.834794154299074,NA
"TFCP2L1",31.0450257265728,-0.78413882259367,0.390666854793304,-2.00718031993921,0.044730466330274,NA
"CLASP1",4136.77288352458,0.0352182010797062,0.0534783534913234,0.658550586928976,0.510184402427352,0.976541008316417
"CLASP1-AS1",22.3000335061775,-0.128234191407479,0.495325634205876,-0.258888663440705,0.795721145338744,NA
"NIFK-AS1",379.810107946881,-0.0546724381001846,0.120438204892607,-0.453945972948826,0.64986771331897,0.988621668592431
"NIFK",1398.91421547629,-0.0846637020622831,0.0710756518702437,-1.19117728553297,0.233583994650604,0.937161802911427
"TSN",2406.61257837868,0.010543733367247,0.0687745637096963,0.153308618746796,0.87815490424655,0.995551787914465
"SLC6A14P3",13.0796820277373,-0.540249677110234,0.616188955602242,-0.876759753965749,0.380617143267547,NA
"YWHAZP2",53.9897982824797,-0.175128871757728,0.301634102991356,-0.580600369855218,0.561509822955149,0.979459276788848
"GYPC",16646.4654028903,-0.087508687350516,0.0514504455834832,-1.70083439235769,0.0889740891323847,0.818439490810861
"BIN1",83.0865667534542,-0.216992737137794,0.320434729709899,-0.677182330811164,0.498290276987099,0.975784123261776
"ERCC3",3010.53911393674,0.00356171017240714,0.0607259629011792,0.0586521810811496,0.953229147693402,0.997853111283961
"MAP3K2",1851.70415734881,0.123409355181861,0.0738812225594084,1.6703751089477,0.0948451711898529,0.829389228447682
"MAP3K2-DT",48.2234875976635,-0.517085142489858,0.312513297184737,-1.6546020510103,0.0980052472060498,0.829428214051738
"RP11-314L11.2",20.655875302601,1.33673649376918,0.490131678810819,2.72730074704094,0.0063854809781691,NA
"IWS1",6700.01003927021,-0.0447166008454192,0.0446160609736614,-1.00225344572254,0.316221200805182,0.951200475578998
"AC010976.2",131.55228690414,-0.104750428531578,0.207627675071687,-0.504510915972119,0.613902393279308,0.987267238106346
"LIMS2",74.2621106663869,-0.367468526750264,0.264066194077621,-1.39157732035267,0.164050430613455,0.892562830251911
"WDR33",2377.48224254832,0.0732759193370851,0.0634039197842423,1.15570014577074,0.247803828530236,0.940072315911361
"POLR2D",1301.31369525018,0.0343186966867875,0.0765883836666776,0.448092713852623,0.65408628624948,0.988621668592431
"AMMECR1L",5117.94383794814,-0.222024846543109,0.0500414287140722,-4.43682069534263,9.12972795497273e-06,0.00509210576688604
"RP11-395A13.2",201.652793810973,-0.252014672416363,0.160932155128367,-1.56596841827754,0.11735601089697,0.855194577849748
"RP11-395A13.3",1017.04406104543,-0.203768593181252,0.0849403344311088,-2.3989615127607,0.0164416427205084,0.545286857032669
"SAP130",4792.86998785698,-0.0589943553024554,0.0577398442879922,-1.02172695527556,0.306910149538201,0.951200475578998
"UGGT1",3403.18205665179,0.0740389716060826,0.0536438075708711,1.38019605540242,0.167526288209095,0.895051354905147
"HS6ST1",311.167023396518,0.0703463843181271,0.140289314033722,0.501437937754956,0.616062945638933,0.987267238106346
"CCDC74B",23.8309513054275,-0.0222400611259179,0.460246864111959,-0.0483220264169097,0.961459600514532,NA
"SMPD4",4751.3439550142,0.00397166478764919,0.0504942590369522,0.0786557692577029,0.937306427447474,0.996976589273619
"MZT2B",647.225338543554,-0.116184340182351,0.103345636269032,-1.124230730748,0.260915155716028,0.945805042729682
"CCDC115",1062.02612600337,0.125381928715853,0.0728442328074551,1.72123343034263,0.0852084737820071,0.813112461577749
"IMP4",4973.24141415921,-0.0325916751256261,0.0558486891661066,-0.583570995349436,0.559508979002144,0.978955796553835
"PTPN18",1571.96311209157,0.0826151475216792,0.0664993755816842,1.24234471074393,0.214109405599461,0.926043561972693
"FAM168B",2480.8258740877,-0.0836374889376064,0.0549693508075072,-1.52152950160335,0.12812701375913,0.86314647435012
"PLEKHB2",4131.43394192435,-0.000337704421868283,0.0523548086568116,-0.00645030381224297,0.994853437864085,0.999340470731574
"POTEE",52.5375119620558,-0.224149058063215,0.33388955192129,-0.671326960587419,0.502012263117169,0.976541008316417
"RHOQP2",23.1112796795603,-0.448511113441315,0.443445620733643,-1.01142303017739,0.311814003101017,NA
"MZT2A",1848.14399319562,-0.0695457957056003,0.067434498884913,-1.0313088531182,0.30239600803231,0.950903209566318
"SMPD4BP",1745.03468639952,0.0341799448971391,0.066536487985702,0.513702269715287,0.607460164848652,0.986790510906638
"CCDC74A",107.681176645305,0.15311864948031,0.253090055673244,0.604996703932124,0.54518118675527,0.978955796553835
"C2orf27A",113.749440186608,-0.52909263228257,0.217042254262394,-2.4377402182845,0.0147793908856613,0.527407907122544
"TOMM40P4",51.434102451169,-0.410737618924406,0.292167558876341,-1.40582897192309,0.159774916758934,0.890032058150266
"AJ239322.1",14.4611170541213,-0.269100974458094,0.5783430291243,-0.465296477880185,0.641719156711805,NA
"LYPD1",365.672847493318,-0.00408630189700474,0.119830433551869,-0.0341007019325852,0.972796848750697,0.998710430067859
"NCKAP5",1542.87820111449,-0.103876658683947,0.0915842289023824,-1.1342199408008,0.2567023015061,0.942471223403246
"NCKAP5-IT1",16.3871184121492,-0.650553131809241,0.566954569251595,-1.1474519601597,0.251194876872734,NA
"MGAT5",2652.74340923615,0.039715874804212,0.0587098240580789,0.676477496592783,0.498737528852867,0.975784123261776
"CCNT2-AS1",222.363337474107,-0.124310405170619,0.16328915690866,-0.761290017806601,0.446483861513854,0.97200133380803
"CCNT2",4869.5259415655,0.0854680264866664,0.0526640528407129,1.62289117294432,0.104612670853056,0.83694980601459
"RAB3GAP1",3385.14488605713,0.0714209258595257,0.053714943619111,1.3296286107264,0.183640666650162,0.904811935217754
"ZRANB3",247.596761955832,0.0451861716624516,0.153772883474408,0.293850064078247,0.768872477348327,0.995551787914465
"R3HDM1",1585.1932794917,-0.00309128500093534,0.069404137760229,-0.0445403559599692,0.964473684475618,0.998519307638046
"UBXN4",4352.24760696024,-0.000993784041963075,0.0560669450242059,-0.0177249543654292,0.985858273068602,0.998710430067859
"MCM6",4547.68543331208,0.011818561716169,0.0563561417317048,0.209712044739218,0.833892424230609,0.995551787914465
"DARS1",3825.38489516376,0.000908297562190626,0.0492797765592053,0.0184314464392789,0.985294666069187,0.998710430067859
"DARS1-AS1",48.1712103223681,-0.0590436351254647,0.308357334883257,-0.191477965483839,0.848151142145444,0.995551787914465
"HNRNPKP2",21.3000577687351,0.270273425922289,0.48726328043959,0.554676366498331,0.579116044200628,NA
"AC097721.2",11.6066484802905,-0.333293535236028,0.615711958882038,-0.541314051851772,0.588291136669909,NA
"SPOPL",365.359513223493,0.185034246108864,0.138603847186905,1.33498636483985,0.181880809164104,0.903220845665468
"KYNU",66.0542181485676,-0.560983153878839,0.290847269822393,-1.92878947848266,0.0537570025507775,0.743509570060633
"ARHGAP15",98.3829484510417,-0.367571272430048,0.221806321705435,-1.65717221043949,0.0974846632142195,0.829428214051738
"AC079584.3",768.883117112235,-0.0432906868124152,0.0930069251829707,-0.465456596132496,0.6416045124905,0.988621668592431
"GTDC1",267.154553888576,0.0531064503966091,0.148095158444117,0.358596803261793,0.719896738585406,0.995164815413842
"ZEB2",24504.9218861626,-0.0820769251227861,0.0518932220289234,-1.58165020235281,0.113729446706139,0.850102901523003
"RP11-107E5.3",17.3529609622993,0.68540423231484,0.549697694054102,1.24687485454029,0.21244338810688,NA
"ZEB2-AS1",71.30817493475,-0.402789144757205,0.264375202727079,-1.52355115231066,0.127620873417042,0.86314647435012
"RP11-107E5.5",39.4725935055352,-0.222349137265358,0.379087743987066,-0.586537393498389,0.557514440545774,0.978955796553835
"TEX41",5090.90703472607,-0.00286263588090317,0.0578640155353597,-0.0494717805948649,0.960543325476901,0.998053286448954
"ACVR2A",907.579473433758,-0.264834722676242,0.0856763517893858,-3.09110643888377,0.00199412137701913,0.236769695824046
"ORC4",2942.28728335875,-0.05654087534151,0.0633553548528476,-0.892440354455196,0.372156949291619,0.959520447634887
"MBD5",614.723948697602,-0.0700428211518395,0.116531265290484,-0.601064623963706,0.547796944401695,0.978955796553835
"EPC2",4001.96886191295,0.0504343600531356,0.0656372385123829,0.768380285279992,0.442261289439089,0.97200133380803
"KIF5C",116.681961243504,0.144086935176321,0.195317838684074,0.737704943629758,0.460693767339639,0.972674597572207
"LYPD6",71.741894167207,-0.247320611599646,0.256726769388151,-0.963361211567761,0.335366284730165,0.951200475578998
"MMADHC",5544.49365127624,-0.0136263380757962,0.0484161005922728,-0.281442286948053,0.778371187978012,0.995551787914465
"MMADHC-DT",25.9852094199574,-0.086218093256657,0.486347715474039,-0.177276649017711,0.859291091668025,NA
